Country Name,Country Code,Year,Year Code,Age dependency ratio (% of working-age population) [SP.POP.DPND],"Age dependency ratio, old [SP.POP.DPND.OL]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]","Age dependency ratio, young [SP.POP.DPND.YG]",Rural population [SP.RUR.TOTL],"Population, male (% of total population) [SP.POP.TOTL.MA.ZS]",Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Net migration [SM.POP.NETM],"Population, male [SP.POP.TOTL.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Population, total [SP.POP.TOTL]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Urban population [SP.URB.TOTL],Population growth (annual %) [SP.POP.GROW]
Marshall Islands,MHL,1978,YR1978,117.720320466133,7.02840495265841,48.9227887060083,110.691915513474,12185,51.0772112939917,1.07,59.237,-233,15268,14624,29892,40.763,17707,3.33341522181709
Marshall Islands,MHL,1979,YR1979,119.373846372285,6.90046855033366,48.9741764287101,112.473377821951,12741,51.0258235712899,1.07,58.769,-263,15768,15134,30902,41.231,18161,3.32300206601827
Marshall Islands,MHL,1980,YR1980,120.363736566547,6.79939377238909,49.0027510316369,113.564342794158,13340,50.9972489683631,1.07,58.298,-173,16313,15675,31988,41.702,18648,3.45399257414169
Marshall Islands,MHL,1981,YR1981,120.460578709849,6.74940270772498,48.9900358228725,113.711176002124,13678,51.0099641771275,1.07,58.826,-52,16945,16274,33219,41.174,19541,3.77611689144374
Marshall Islands,MHL,1982,YR1982,120.184713375796,6.72611464968153,48.9484798518904,113.458598726115,13961,51.0515201481096,1.07,59.614,-43,17648,16921,34569,40.386,20608,3.98353253159063
Marshall Islands,MHL,1983,YR1983,119.876535664079,6.67440865472771,48.911744266852,113.202127009351,14248,51.0910354412787,1.07,60.396,-35,18380,17596,35975,39.604,21727,3.98669260734444
Marshall Islands,MHL,1984,YR1984,119.687811748137,6.61346165131154,48.8741085022838,113.074350096825,14535,51.1258914977162,1.07,61.175,-24,19140,18297,37437,38.825,22902,3.98352674203953
Marshall Islands,MHL,1985,YR1985,119.590824550527,6.5265174998591,48.8321954725117,113.064307050668,14827,51.1678045274883,1.07,61.945,-18,19936,19026,38962,38.055,24135,3.99272919651856
Marshall Islands,MHL,1986,YR1986,119.63472794277,6.41122913505311,48.7946307400005,113.223498807717,15112,51.2053692599995,1.07,62.711,-16,20752,19775,40527,37.289,25415,3.93816064966416
Marshall Islands,MHL,1987,YR1987,119.774600855682,6.31326307001983,48.7654907174398,113.461337785662,15387,51.2345092825602,1.07,63.47,-31,21581,20541,42122,36.53,26735,3.86017508636373
Marshall Islands,MHL,1988,YR1988,119.620953146994,6.21858033380253,48.7398997413418,113.402372813191,15629,51.2578112481974,1.07,64.224,-122,22393,21293,43687,35.776,28058,3.64804054879278
Marshall Islands,MHL,1989,YR1989,118.367148820503,6.06737209979614,48.7352182804303,112.299776720707,15874,51.2647817195697,1.07,64.714,-549,23063,21925,44988,35.286,29114,2.9345212534556
Marshall Islands,MHL,1990,YR1990,116.142508449118,5.87683064213293,48.7436749408213,110.265677806985,16092,51.2563250591787,1.07,65.054,-593,23602,22445,46047,34.946,29955,2.32668264576054
Marshall Islands,MHL,1991,YR1991,113.741255564641,5.68274734260016,48.7514079867384,108.058508222041,16284,51.2485920132617,1.07,65.392,-629,24114,22939,47053,34.608,30769,2.16120119546675
Marshall Islands,MHL,1992,YR1992,111.352231710538,5.5022449159257,48.7535145267104,105.849986794612,16456,51.2485681557846,1.07,65.728,-654,24607,23409,48015,34.272,31559,2.02388361358878
Marshall Islands,MHL,1993,YR1993,108.850010667805,5.32536803925752,48.7495913697287,103.524642628547,16610,51.252451781628,1.07,66.063,-687,25085,23860,48944,33.937,32334,1.91633253186116
Marshall Islands,MHL,1994,YR1994,106.065241658742,5.12672096580808,48.7379614767255,100.938520692934,16748,51.2620385232745,1.07,66.396,-723,25549,24291,49840,33.604,33092,1.814108707065
Marshall Islands,MHL,1995,YR1995,103.198140429625,4.93747996152613,48.7278608338922,98.2606604680987,16870,51.2701668573232,1.07,66.727,-743,25995,24706,50702,33.273,33832,1.71474830716539
Marshall Islands,MHL,1996,YR1996,100.361544143374,4.74283714963263,48.719391516939,95.618706993741,16978,51.280608483061,1.07,67.058,-754,26429,25109,51538,32.942,34560,1.63540421086445
Marshall Islands,MHL,1997,YR1997,97.5513130093571,4.49743434953215,48.7107987318079,93.0538786598249,17077,51.2892012681921,1.07,67.385,-756,26854,25504,52358,32.615,35281,1.57853435556547
Marshall Islands,MHL,1998,YR1998,94.9541620828749,4.25009167583425,48.7021292604018,90.7040704070407,17166,51.2997517116846,1.07,67.712,-767,27273,25892,53164,32.288,35998,1.52767323439355
Marshall Islands,MHL,1999,YR1999,92.2299589359043,4.09212640599893,48.6978489430471,88.1378325299054,17198,51.3002934948174,1.07,68.053,-1043,27617,26216,53834,31.947,36636,1.25237622597643
Marshall Islands,MHL,2000,YR2000,88.9535491514793,4.03178032546956,48.7053703157274,84.9217688260097,17037,51.2946296842727,1.07,68.58,-1323,27814,26410,54224,31.42,37187,0.721837704584486
Marshall Islands,MHL,2001,YR2001,85.4187964288148,3.98009950248756,48.716299413743,81.4386969263273,16813,51.2855383823719,1.07,69.101,-1442,27906,26508,54413,30.899,37600,0.347948103651383
Marshall Islands,MHL,2002,YR2002,82.0693572096753,3.92556461312308,48.7228420434527,78.1437925965522,16557,51.2789929536113,1.07,69.618,-1532,27945,26552,54496,30.382,37939,0.152420857906842
Marshall Islands,MHL,2003,YR2003,79.0118590059459,3.8566407148254,48.7310296735361,75.1552182911205,16277,51.2708054245499,1.07,70.13,-1595,27939,26555,54493,29.87,38216,-0.00550514272221927
Marshall Islands,MHL,2004,YR2004,76.1992619926199,3.76448501327119,48.7443740240654,72.4347769793487,15984,51.257463029301,1.07,70.637,-1627,27902,26534,54435,29.363,38451,-0.106492371991223
Marshall Islands,MHL,2005,YR2005,73.7426059152678,3.66107114308553,48.7586727276073,70.0815347721823,15683,51.2413272723927,1.07,71.138,-1637,27843,26494,54337,28.862,38654,-0.180193480890142
Marshall Islands,MHL,2006,YR2006,71.9196980749104,3.58377469791634,48.7732438016529,68.3359233769941,15376,51.2267561983471,1.07,71.635,-1647,27769,26439,54208,28.365,38832,-0.237689549465288
Marshall Islands,MHL,2007,YR2007,70.8657433757035,3.53822804022007,48.7804878048781,67.3275153354835,15063,51.219512195122,1.07,72.126,-1662,27678,26360,54038,27.874,38975,-0.314099624496591
Marshall Islands,MHL,2008,YR2008,70.4926342467923,3.5165531443054,48.7977553144046,66.9760811024869,14739,51.2022446855954,1.07,72.613,-1641,27555,26261,53816,27.387,39077,-0.411668206131852
Marshall Islands,MHL,2009,YR2009,70.6815286624204,3.51910828025478,48.8160767264382,67.1624203821656,14420,51.1839232735618,1.07,73.093,-1544,27431,26162,53593,26.907,39173,-0.415235819000647
Marshall Islands,MHL,2010,YR2010,71.345629510826,3.49959903769046,48.7887524337277,67.8460304731355,14119,51.2112475662723,1.07,73.568,-1415,27355,26061,53416,26.432,39297,-0.330813597773069
Marshall Islands,MHL,2011,YR2011,71.3463155851718,3.49679756744517,48.758754790357,67.8495180177266,13752,51.241245209643,1.07,74.038,-1901,27143,25828,52971,25.962,39219,-0.836573256679686
Marshall Islands,MHL,2012,YR2012,70.3753263707572,3.60639686684073,48.7634810259947,66.7689295039165,13313,51.2346033752849,1.07,74.498,-1901,26746,25456,52203,25.502,38890,-1.46046294872198
Marshall Islands,MHL,2013,YR2013,69.294168067781,3.82092110902318,48.771226047671,65.4732469587578,12866,51.230721296152,1.07,74.946,-1901,26308,25045,51352,25.054,38486,-1.64360804920741
Marshall Islands,MHL,2014,YR2014,68.0745383025535,4.120274684979,48.7831968107261,63.9542636175745,12411,51.2168031892739,1.07,75.384,-1901,25823,24596,50419,24.616,38008,-1.83357958458324
Marshall Islands,MHL,2015,YR2015,66.7285304538552,4.42382318204825,48.7978142076503,62.304707271807,11952,51.2021857923497,1.07,75.811,-1901,25299,24111,49410,24.189,37458,-2.0215255305986
Marshall Islands,MHL,2016,YR2016,65.4932712392562,4.68445022771633,48.8133418858242,60.8088210115399,11489,51.1866581141758,1.07,76.228,-1901,24738,23591,48329,23.772,36840,-2.21210382968728
Marshall Islands,MHL,2017,YR2017,64.5557260426838,4.97977402706096,48.8270074384894,59.5759520156228,11026,51.1708733337572,1.07,76.634,-1901,24146,23040,47187,23.366,36161,-2.39133636341706
Marshall Islands,MHL,2018,YR2018,63.7201851192595,5.36133855464578,48.8377655526322,58.3588465646137,10563,51.1622344473679,1.07,77.031,-1901,23529,22460,45989,22.969,35426,-2.5716193468544
Marshall Islands,MHL,2019,YR2019,62.6827671491962,5.80854004510075,48.8620103738151,56.8742271040954,10101,51.1402253621892,1.07,77.417,-1901,22874,21855,44728,22.583,34627,-2.78025337337267
Marshall Islands,MHL,2020,YR2020,61.3686205999331,6.31156376612274,48.8885817612236,55.0570568338104,9640,51.1137216962661,1.07,77.794,-1901,22190,21224,43413,22.206,33773,-2.9840768300379
Marshall Islands,MHL,2021,YR2021,59.8676957001103,6.81671292248032,48.910820451843,53.0509827776299,9183,51.089179548157,1.07,78.162,-1901,21483,20567,42050,21.838,32867,-3.18995490050083
Mexico,MEX,1972,YR1972,101.078830987527,6.40020186207929,49.9251318126091,94.6786291254473,21132523,50.0748681873909,1.036,60.532,-140810,26811805,26731631,53543436,39.468,32410913,3.12192208692318
Mexico,MEX,1973,YR1973,100.397117061414,6.53227322240195,49.9925083566452,93.8648438390124,21384912,50.0074916433548,1.036,61.279,-137332,27618239,27609964,55228203,38.721,33843291,3.09805343691442
Mexico,MEX,1974,YR1974,99.6706335683353,6.65758832944301,50.0587013494216,93.0130452388923,21626906,49.9413004066317,1.035,62.022,-135138,28439513,28506368,56945880,37.978,35318974,3.06275963957695
Mexico,MEX,1975,YR1975,98.9017343410743,6.77406948134266,50.1255829554077,92.1276648597317,21857444,49.8744153407792,1.036,62.759,-113208,29272233,29419648,58691882,37.241,36834438,3.02000777330507
Mexico,MEX,1976,YR1976,98.0721721030248,6.87845725014067,50.1981910008318,91.1937148528841,22070619,49.8018089991682,1.037,63.491,-129187,30106460,30346083,60452543,36.509,38381924,2.95572231528925
Mexico,MEX,1977,YR1977,97.1254122774177,6.96082741218402,50.2581754460409,90.1645848652337,22280637,49.7418245539591,1.038,64.215,-36258,30970506,31291999,62262505,35.785,39981868,2.95007547039341
Mexico,MEX,1978,YR1978,96.0214916892618,7.01854121779718,50.3025162327295,89.0029504714647,22485721,49.6974837672705,1.039,64.934,-55950,31868013,32255984,64123997,35.066,41638276,2.94592633385125
Mexico,MEX,1979,YR1979,94.7297596691588,7.0608662881022,50.3495131456377,87.6688933810566,22664334,49.6504868543623,1.04,65.646,-66472,32755872,33217040,65972912,34.354,43308578,2.8425571493849
Mexico,MEX,1980,YR1980,93.218314174651,7.07298363954378,50.3961232748109,86.1453305351072,22790243,49.6038752481974,1.04,66.339,-261285,33584396,34120789,67705186,33.661,44914943,2.59185461062644
Mexico,MEX,1981,YR1981,91.560234736084,7.05056571799109,50.4419281290319,84.5096690180929,22937148,49.5580718709681,1.039,66.87,-475073,34310921,34922848,69233769,33.13,46296621,2.23259552808724
Mexico,MEX,1982,YR1982,89.8941529745253,7.02560804035443,50.4871131763811,82.8685449341708,23036938,49.5128868236189,1.039,67.396,-489089,34984213,35672570,70656783,32.604,47619845,2.03453780905284
Mexico,MEX,1983,YR1983,88.2274130425995,7.01224789046758,50.5298797965769,81.2151651521319,23124084,49.4701188160817,1.039,67.919,-486358,35658215,36422094,72080310,32.081,48956226,1.99468010531636
Mexico,MEX,1984,YR1984,86.5303678021028,7.01148592354097,50.5708436183412,79.5188818785618,23195539,49.4291550209231,1.038,68.437,-547736,36325315,37164338,73489654,31.563,50294115,1.93637203383937
Mexico,MEX,1985,YR1985,84.8312168623566,7.02828347920298,50.6106861889075,77.8029333831536,23247758,49.3893138110925,1.038,68.95,-588611,36978770,37893236,74872006,31.05,51624248,1.86354345855765
Mexico,MEX,1986,YR1986,83.0822253693866,7.06058620283239,50.6501313589165,76.0216391665542,23279683,49.3498686410835,1.038,69.459,-641663,37616624,38607741,76224365,30.541,52944682,1.79010932477031
Mexico,MEX,1987,YR1987,81.2547746672571,7.10166423629525,50.6893537653695,74.1531104309618,23294746,49.3106462346305,1.038,69.963,-618502,38242134,39311370,77553504,30.037,54258758,1.72869101147886
Mexico,MEX,1988,YR1988,79.4401174553316,7.14419325086744,50.7265862077423,72.2959242044642,23303123,49.2734137922577,1.038,70.462,-573155,38872789,40019226,78892015,29.538,55588892,1.71119463203751
Mexico,MEX,1989,YR1989,77.6869836690858,7.18930065622409,50.7628628945159,70.4976830128617,23303090,49.2371358591258,1.038,70.956,-592054,39504800,40728948,80233749,29.044,56930659,1.68642181558025
Mexico,MEX,1990,YR1990,75.9236919688692,7.22697294795568,50.7945944678606,68.6967190209136,23356516,49.2054055321394,1.038,71.419,-286584,40210868,41509560,81720428,28.581,58363912,1.83597705013042
Mexico,MEX,1991,YR1991,74.1894629324393,7.26248117285132,50.8252649514385,66.9269817595879,23491814,49.1747362482986,1.038,71.816,-319832,40987927,42363669,83351595,28.184,59859781,1.97637378547817
Mexico,MEX,1992,YR1992,72.6538051175332,7.31455078560042,50.8570183362041,65.3392543319328,23620450,49.1429816637959,1.038,72.209,-298907,41768175,43224989,84993164,27.791,61372714,1.9503084540285
Mexico,MEX,1993,YR1993,71.3640785579449,7.38414423714919,50.886528872237,63.9799343207957,23743407,49.113471127763,1.038,72.598,-316437,42556060,44092387,86648447,27.402,62905040,1.92882635968047
Mexico,MEX,1994,YR1994,70.2334365438703,7.46782515983909,50.9139730107961,62.7656113840313,23858142,49.0860258568861,1.038,72.985,-276896,43350041,44964382,88314424,27.015,64456282,1.90443531542116
Mexico,MEX,1995,YR1995,69.2116862582585,7.56625660268671,50.9408136341918,61.6454296555718,23960696,49.0591863658082,1.038,73.368,-313979,44138340,45831232,89969572,26.632,66008876,1.85680777986673
Mexico,MEX,1996,YR1996,68.2423361989307,7.68105946215316,50.9685608329738,60.5612767367776,24114740,49.0314380751629,1.038,73.67,-320872,44906205,46680349,91586555,26.33,67471815,1.78129571544977
Mexico,MEX,1997,YR1997,67.2740918842447,7.80867983333462,50.9939367327726,59.4654120509101,24293764,49.0060632672274,1.038,73.929,-312542,45665366,47517728,93183094,26.071,68889330,1.72818289567839
Mexico,MEX,1998,YR1998,66.3464749000953,7.94587232137551,51.0162262326733,58.4006025787198,24463227,48.9837748225432,1.038,74.186,-302976,46420593,48346692,94767284,25.814,70304057,1.68579338254176
Mexico,MEX,1999,YR1999,65.4540274597035,8.09064834164879,51.0371391192862,57.3633791180547,24622214,48.9628608807138,1.038,74.441,-335401,47168279,49166531,96334810,25.559,71712596,1.64054838334199
Mexico,MEX,2000,YR2000,64.590951303914,8.2366321937522,51.0591851873361,56.3543191101618,24740449,48.9408148126639,1.038,74.722,-356430,47900060,49973382,97873442,25.278,73132993,1.58455078746177
Mexico,MEX,2001,YR2001,63.7881491771957,8.39527265076396,51.0680734490497,55.3928765264318,24803845,48.9319265509503,1.039,75.045,-348349,48635540,50758748,99394288,24.955,74590443,1.54194113014521
Mexico,MEX,2002,YR2002,63.0135414350026,8.56605056576963,51.0624400640363,54.447490869233,24860923,48.9375599359637,1.039,75.365,-324106,49386357,51530724,100917081,24.635,76056158,1.52045522318023
Mexico,MEX,2003,YR2003,62.2493203756282,8.73310882706768,51.0564116584524,53.5162115485605,24908767,48.9435883415476,1.039,75.682,-332396,50132595,52296746,102429341,24.318,77520574,1.48740053113001
Mexico,MEX,2004,YR2004,61.4425130220396,8.88809371516644,51.0502265252377,52.5544193068732,24950113,48.9497734747623,1.039,75.997,-270797,50881240,53064573,103945813,24.003,78995700,1.4696529746789
Mexico,MEX,2005,YR2005,60.5731801993901,9.02929145043436,51.045027407475,51.5438887489557,24981414,48.954972592525,1.038,76.308,-318048,51619299,53823103,105442402,23.692,80460988,1.42951167105736
Mexico,MEX,2006,YR2006,59.6910288431516,9.16329233477821,51.0419407300004,50.5277365083734,24994407,48.9580592699996,1.039,76.616,-312270,52329698,54557092,106886790,23.384,81892383,1.36053857389621
Mexico,MEX,2007,YR2007,58.8233332495,9.29068410869524,51.0407585948726,49.5326491408048,24996326,48.9592414051274,1.039,76.92,-309663,53024314,55278659,108302973,23.08,83306647,1.31623681916458
Mexico,MEX,2008,YR2008,58.0005946963469,9.41835286167438,51.0420311116187,48.5822418346725,24983933,48.9579688883813,1.039,77.222,-321847,53699298,55985191,109684489,22.778,84700556,1.26753574174522
Mexico,MEX,2009,YR2009,57.2072431787737,9.54533746467508,51.0454975058494,47.6619057140986,24963911,48.9545033946505,1.039,77.52,-289132,54363696,56685733,111049428,22.48,86085517,1.23674369230562
Mexico,MEX,2010,YR2010,56.3844598159228,9.64793151882592,51.0484024952067,46.7365282970968,24965313,48.9515966161604,1.039,77.815,-41156,55086407,57445993,112532401,22.185,87567088,1.32657895725526
Mexico,MEX,2011,YR2011,55.6462983218536,9.78891791835057,51.0452584076277,45.8573804035031,24986399,48.9547415923723,1.039,78.111,4184,55882073,58268408,114150481,21.889,89164082,1.4276397653994
Mexico,MEX,2012,YR2012,54.9857536201518,9.98769188080933,51.0399818984619,44.9980617393425,24997489,48.9600189654249,1.039,78.405,-48160,56674115,59081795,115755909,21.595,90758420,1.39661546186197
Mexico,MEX,2013,YR2013,54.2852777952727,10.1946035169103,51.0380005791764,44.0906742783624,24984089,48.9619994208236,1.039,78.699,-101719,57427865,59862821,117290686,21.301,92306597,1.317160792789
Mexico,MEX,2014,YR2014,53.579644421065,10.421006181187,51.0379127562746,43.158638239878,24947049,48.962088085789,1.039,78.993,-100413,58145362,60610526,118755887,21.007,93808838,1.2414667155537
Mexico,MEX,2015,YR2015,52.8914223232077,10.6776839526845,51.0405098391387,42.2137383705232,24889051,48.9594893285676,1.039,79.285,-82173,58824776,61325120,120149897,20.715,95260846,1.16700884975484
Mexico,MEX,2016,YR2016,52.2684523556827,10.9613150444952,51.0450869332021,41.3071373111875,24817871,48.9549130667979,1.039,79.577,33094,59489629,62029592,121519221,20.423,96701350,1.13323428792033
Mexico,MEX,2017,YR2017,51.7192717060437,11.2647311638442,51.0526048602475,40.4545405421996,24731228,48.9473943256805,1.039,79.867,-12438,60126616,62712641,122839258,20.133,98108030,1.08042073770937
Mexico,MEX,2018,YR2018,51.2012062556896,11.5944122524151,51.0658223922244,39.6067940032745,24609311,48.9341784141371,1.039,80.156,-99430,60685164,63328698,124013861,19.844,99404550,0.951668643927897
Mexico,MEX,2019,YR2019,50.6474070825699,11.8738886642495,51.0836016548738,38.7735184183204,24461683,48.9163975456719,1.039,80.444,-47764,61187228,63898082,125085311,19.556,100623628,0.860265089734684
Mexico,MEX,2020,YR2020,50.0556106441738,12.0363156620939,51.1204119242813,38.0192949820799,24278613,48.8795880757187,1.039,80.731,-9949,61587451,64410851,125998302,19.269,101719689,0.727243815691995
Mexico,MEX,2021,YR2021,49.4472844960828,12.1555020036211,51.1810349790235,37.2917824924616,24053703,48.8189650209765,1.039,81.016,-52649,61856137,64849001,126705138,18.984,102651435,0.559420832085433
"Micronesia, Fed. Sts.",FSM,1972,YR1972,101.088360676915,6.66903500839685,48.9938167509837,94.4193256685183,46493,51.0061832490163,1.07,25.33,-485,31759,30506,62265,74.67,15772,2.59006816088724
"Micronesia, Fed. Sts.",FSM,1973,YR1973,101.825878190548,6.68119787717968,48.9990452190518,95.1446803133687,47538,50.999389566279,1.07,25.593,-485,32583,31305,63889,74.407,16351,2.57477324169417
"Micronesia, Fed. Sts.",FSM,1974,YR1974,102.358461443477,6.69259739457924,49.0099463021723,95.6658640488979,48678,50.9900536978277,1.07,25.741,-485,33425,32127,65552,74.259,16874,2.56965182144616
"Micronesia, Fed. Sts.",FSM,1975,YR1975,102.031725009782,6.63395840231165,49.0532024254704,95.3977666074707,49765,50.9482874212244,1.07,25.858,-753,34197,32925,67121,74.142,17356,2.36532399323664
"Micronesia, Fed. Sts.",FSM,1976,YR1976,100.999091734787,6.51021065893176,49.1224745634238,94.4888810758548,50783,50.8775254365762,1.07,25.975,-753,34903,33699,68602,74.025,17819,2.18247280889236
"Micronesia, Fed. Sts.",FSM,1977,YR1977,100.014257199886,6.40148274878814,49.1902372262774,93.6127744510978,51842,50.8097627737226,1.07,26.092,-753,35640,34504,70144,73.908,18302,2.22285830596904
"Micronesia, Fed. Sts.",FSM,1978,YR1978,99.4486159984484,6.3450721786595,49.2310684467166,93.1035438197889,53117,50.7689315532834,1.07,26.209,-291,36545,35438,71983,73.791,18866,2.58797081408317
"Micronesia, Fed. Sts.",FSM,1979,YR1979,99.225827262708,6.32241068788473,49.2471058099684,92.9034165748233,54602,50.7528941900316,1.07,26.327,-291,37615,36499,74114,73.673,19512,2.91744683031018
"Micronesia, Fed. Sts.",FSM,1980,YR1980,98.9232453853374,6.29366983001356,49.2575263109608,92.6295755553238,56122,50.7424736890392,1.07,26.445,-291,38716,37583,76299,73.555,20177,2.90553837152007
"Micronesia, Fed. Sts.",FSM,1981,YR1981,98.5111223458038,6.25884732052578,49.2671683793661,92.2522750252781,57785,50.7328316206339,1.07,26.417,-291,39841,38690,78531,73.583,20746,2.88336192480883
"Micronesia, Fed. Sts.",FSM,1982,YR1982,97.991082365623,6.22764466656867,49.2786081963968,91.7634376990543,59521,50.7213918036032,1.07,26.35,-291,40991,39825,80816,73.65,21295,2.86815144329786
"Micronesia, Fed. Sts.",FSM,1983,YR1983,97.3396302536963,6.20357405605525,49.2862554568085,91.136056197641,61298,50.7137445431915,1.07,26.283,-291,42170,40983,83153,73.717,21855,2.85073186370192
"Micronesia, Fed. Sts.",FSM,1984,YR1984,96.5421376711699,6.18968844775296,49.2921688507534,90.352449223417,63117,50.7078311492466,1.07,26.216,-291,43377,42166,85543,73.784,22426,2.83368891327297
"Micronesia, Fed. Sts.",FSM,1985,YR1985,95.5843116328709,6.1832977588047,49.2997294409204,89.4010138740662,64964,50.7002705590796,1.07,26.149,-291,44599,43367,87966,73.851,23002,2.7931202688737
"Micronesia, Fed. Sts.",FSM,1986,YR1986,94.4397840442236,6.16678496913381,49.3036273327655,88.2729990750898,66819,50.695266435833,1.07,26.083,-291,45827,44569,90397,73.917,23578,2.72607048225782
"Micronesia, Fed. Sts.",FSM,1987,YR1987,93.2036208511081,6.14088024139007,49.3090634929183,87.062740609718,68690,50.6909365070817,1.07,26.016,-291,47064,45781,92845,73.984,24155,2.67203550457982
"Micronesia, Fed. Sts.",FSM,1988,YR1988,92.4566913180022,6.14527403505217,49.3099055660248,86.3114172829501,70338,50.6890416583322,1.07,25.95,-995,48148,46838,94987,74.05,24649,2.28086040789837
"Micronesia, Fed. Sts.",FSM,1989,YR1989,92.1089191442067,6.16838010558488,49.3067895367577,85.9405390386218,71741,50.6932104632423,1.07,25.884,-995,49069,47727,96796,74.116,25055,1.88656309831489
"Micronesia, Fed. Sts.",FSM,1990,YR1990,91.5905646446198,6.17689348307621,49.3037737188524,85.4136711615435,73146,50.6962262811476,1.07,25.818,-995,49988,48615,98603,74.182,25457,1.8496015994527
"Micronesia, Fed. Sts.",FSM,1991,YR1991,90.862268848471,6.17671094893285,49.2994911726926,84.6855578995382,74565,50.7005088273074,1.07,25.752,-995,50917,49510,100427,74.248,25862,1.83294082975406
"Micronesia, Fed. Sts.",FSM,1992,YR1992,90.392835334826,6.32829413615084,49.2453325299097,84.0645411986751,76464,50.7546674700903,1.07,25.686,235,52223,50670,102893,74.314,26429,2.42585179084049
"Micronesia, Fed. Sts.",FSM,1993,YR1993,90.1610531224219,6.59277592453101,49.1483542393662,83.5682771978909,78865,50.8516457606338,1.07,25.62,284,53918,52112,106030,74.38,27165,3.0032459622543
"Micronesia, Fed. Sts.",FSM,1994,YR1994,89.4223908390039,6.77154939872261,49.0941163500055,82.6508414402812,81030,50.9049649038992,1.07,25.554,-470,55407,53436,108844,74.446,27814,2.61935914964438
"Micronesia, Fed. Sts.",FSM,1995,YR1995,87.7380162336005,6.72145932240884,49.1316800812124,81.0165569111917,82671,50.8683199187876,1.07,25.068,-2425,56122,54206,110328,74.932,27657,1.35420827378859
"Micronesia, Fed. Sts.",FSM,1996,YR1996,85.5229004437746,6.51092690278824,49.2205623504987,79.0119735409863,83673,50.7803402987769,1.07,24.473,-2604,56257,54529,110785,75.527,27112,0.413363891520276
"Micronesia, Fed. Sts.",FSM,1997,YR1997,83.3514815548076,6.30073252821224,49.3183842782972,77.0507490265954,84584,50.6825155444377,1.07,23.889,-2735,56325,54809,111133,76.111,26549,0.31362961567264
"Micronesia, Fed. Sts.",FSM,1998,YR1998,81.2039491875539,6.08643320700704,49.4336032170619,75.1175159805468,85433,50.5663967829381,1.07,23.314,-2815,56334,55072,111406,76.686,25973,0.245350376291555
"Micronesia, Fed. Sts.",FSM,1999,YR1999,78.9663692959374,5.87735061934407,49.5441056491451,73.0890186765933,86165,50.4567908982508,1.07,22.749,-2995,56279,55261,111539,77.251,25374,0.119311952075623
"Micronesia, Fed. Sts.",FSM,2000,YR2000,76.9143056237429,5.81695516525981,49.5922441343133,71.0973504584831,86764,50.4068606826666,1.07,22.33,-2688,56309,55399,111709,77.67,24945,0.152297026498527
"Micronesia, Fed. Sts.",FSM,2001,YR2001,75.3077139904162,5.9256475304582,49.5792689462965,69.382066459958,86950,50.4216243255797,1.07,22.33,-2733,56446,55503,111948,77.67,24998,0.213720197420152
"Micronesia, Fed. Sts.",FSM,2002,YR2002,73.9924805021285,6.04977783301743,49.5535395385385,67.942702669111,86984,50.4455675405386,1.07,22.33,-2816,56495,55496,111992,77.67,25008,0.0392962405699845
"Micronesia, Fed. Sts.",FSM,2003,YR2003,72.8800717466601,6.12320633349827,49.536246142838,66.7568654131618,86839,50.463753857162,1.07,22.33,-2974,56421,55384,111805,77.67,24966,-0.167115773241494
"Micronesia, Fed. Sts.",FSM,2004,YR2004,71.7416431642702,6.11832878696811,49.5261939374361,65.6233143773021,86554,50.472908702597,1.07,22.33,-3038,56246,55191,111438,77.67,24884,-0.328790000684937
"Micronesia, Fed. Sts.",FSM,2005,YR2005,70.4791320917082,6.02833609933001,49.5258698395529,64.4507959923781,86167,50.4732287723094,1.07,22.33,-3055,55995,54944,110940,77.67,24773,-0.447886780617126
"Micronesia, Fed. Sts.",FSM,2006,YR2006,69.1084706784209,5.88424683786891,49.5417085973835,63.2242238405519,85677,50.4582914026165,1.07,22.324,-3133,55656,54645,110301,77.676,24624,-0.577652222559237
"Micronesia, Fed. Sts.",FSM,2007,YR2007,67.5903116728124,5.71935676362134,49.55538107585,61.8709549091911,85088,50.44461892415,1.07,22.317,-3123,55253,54279,109532,77.683,24444,-0.699624839506227
"Micronesia, Fed. Sts.",FSM,2008,YR2008,66.1033265589903,5.54986782390783,49.5630335590227,60.5534587350824,84451,50.4378863703268,1.07,22.311,-3069,54828,53877,108704,77.689,24253,-0.758815202826041
"Micronesia, Fed. Sts.",FSM,2009,YR2009,64.8047424066492,5.39326529365031,49.5735528609041,59.4114771129988,83808,50.4255200800979,1.07,22.305,-2971,54393,53474,107868,77.695,24060,-0.772033459891083
"Micronesia, Fed. Sts.",FSM,2010,YR2010,63.2867398200003,5.28919850050843,49.5789493252036,57.9975413194919,83598,50.4201212031082,1.07,22.298,-1799,54246,53341,107588,77.702,23990,-0.259914003442924
"Micronesia, Fed. Sts.",FSM,2011,YR2011,62.0801033591731,5.35124091100294,49.5787258891247,56.7288624481702,83823,50.4212741108753,1.07,22.305,-1719,54398,53489,107887,77.695,24064,0.277526573301423
